其他应收款,0,30318938.67,0,34424113.32,0,37521590.52,0,61476604.27,0,47908184.37,71200741.84,60497166.89,69978615.75,57084601.83,111630814.9,123066599.7,123009882.7,110535658.5,129220473.1,133390125.2,128707278.1,117025613.5,129540077.2,117028303.5,126244525.7,117909604.4,43323938.22,74209874.59,88452321.76,79665199.24,45928487.83,41537950.15,57135928.35,39189095.28,60642833.67,60699343.4,62276422.37,38800371.79,61040032.64,56565819.42,48598163.06,55937929.03,61798939.27,49646010.58,24351420.11,15845581.61,16628486.21,11449598.66,8468846.99,10552554.85,72401973.2,0
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
存货,14199940964,14852694146,13558423385,13790017569,13534859638,14433244696,13301057608,12891628413,12979921003,13892118588,12784848615,12471141854,12016413328,12861503434,11809460539,11604442640,11273659931,12221515305,10744369031,10628962287,10315081124,11122379916,9982088877,9848735420,9680801520,10097018700,9053884391,9067333737,8438983588,8779252893,7112125823,6722176366,6004073913,5923146959,4446698923,3952242260,3357872149,3793372800,2461737184,2096549912,1699427248,1870616234,1358632465,1364553765,841126376.7,914046028,561498879.3,517334460,594971211.9,450076466.9,314590869.6,0
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,1120000000,0,0,552200000,552200000,602200000,641100000,238900000,238900000,88900000,248000000,355000000,355000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
其他流动资产,196629264.5,182837071,90869614.19,317704694.9,50498034.87,183119654.5,48956706.32,126972829.1,65922081.63,16932480349,15337157003,11044157311,12885625263,12996375380,10746208327,8290181942,11683256651,10065235054,5700784798,6195902000,6867000000,4983900000,1448000000,1749000000,1635600000,1445250000,2610500000,387900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
流动资产合计,38707505194,37238095835,31471442133,29318587293,35896929938,37806260724,30844549261,31043334794,35759081315,35874801011,29683819762,25700546432,29019701173,28526575720,25267923416,22203152007,25195218956,25324574481,22060980313,19404715368,22821296312,21455888752,18787756231,17383472959,18179542535,16191311781,17388374636,15812480294,18207197903,17218003156,16472496699,15907821866,16596381684,15520663050,15719679387,13497879754,15375874720,14191581720,10846695045,8607913462,9728654269,9068811496,7670593324,6321260635,6498661530,5777822623,2977816646,2587763707,1675046095,1119165801,737184961.6,0
非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
