报表日期,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19700101
单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
五、现金及现金等价物净增加额,-1544191505,2692153776,1699225450,2453437558,1799260060,2109189053,2356362487,1559813422,1171124208,-188527761.3,1266455062,-101302669,268938469.4,496239600.3,182604468.3,155781398.4,503181017.9,-512524707,327560376.4,50487282.06,194129772.3,358013290.3,429727859.2,221768310.1,121629086.4,-624570268.2,-171123578.2,-280928503.1,14231448.98,-1102719641,-1434313347,-1122438046,-408055545.1,327617860.8,535618830.5,-257288734.1,-201206561.6,1438801087,1249737273,19847891.24,-70193200.03,281741620.3,191444072.5,82399396.44,98064463.41,82391592.13,4876880.67,-55817920.05,-13187841.47,118948621.5,74822813.77,11661663.58,-32103211.64,28385436.97,-43610623.92,-21957169.04,-28640698.98,24155154.94,19826337.82,-47927400.04,-49605387.24,-19159246.16,0,-31068494,-12024369,9028173,1469567,16349808,-17086778,16778633,73079474,65535724,-6388533,-36678500,-73569003,30851146,20294436.84,-32707470.97,-23488859.53,-76997960.6,-74113427.96,0
加:期初现金及现金等价物余额,5636903694,2944749918,2944749918,2944749918,2944749918,835560865.1,835560865.1,835560865.1,835560865.1,1024088626,1024088626,1024088626,1024088626,527849026.1,527849026.1,527849026.1,527849026.1,1040373733,1040373733,1040373733,1040373733,682360442.8,682360442.8,682360442.8,682360442.8,1306930711,1306930711,1306930711,1306930711,2409650352,2409650352,2409650352,2409650352,2082032491,2082032491,2082032491,2082032491,643231404.4,643231404.4,643231404.4,643231404.4,361489784.1,361051750.7,361051750.7,361051750.7,278660158.5,278780676.7,278780676.7,273657327.2,154708705.8,154708705.8,154708705.8,154708705.8,126323268.8,126323268.8,126323268.8,126323268.8,102168113.8,102168113.8,102168113.8,102168113.8,121327360,0,121327360,121327360,112299187,112299187,112299187,112299187,95520554,97341490,95520554,95520554,132199054,132199054,0,101347908.3,134055379.3,134055379.3,211053339.9,285166767.9,0
六、期末现金及现金等价物余额,4092712189,5636903694,4643975368,5398187476,4744009978,2944749918,3191923352,2395374287,2006685074,835560865.1,2290543689,922785957.4,1293027096,1024088626,710453494.4,683630424.4,1031030044,527849026.1,1367934109,1090861015,1234503505,1040373733,1112088302,904128752.9,803989529.2,682360442.8,1135807133,1026002208,1321162160,1306930711,975337005.3,1287212306,2001594807,2409650352,2617651322,1824743757,1880825930,2082032491,1892968677,663079295.7,573038204.4,643231404.4,552495823.2,443451147.1,459116214.1,361051750.7,283657557.4,222962756.6,260469485.8,273657327.2,229531519.5,166370369.3,122605494.1,154708705.8,82712644.86,104366099.7,97682569.8,126323268.8,121994451.7,54240713.8,52562726.6,102168113.8,0,90258866,109302991,121327360,113768754,128648995,95212409,112299187,170420964,161056278,89132021,95520554,58630051,0,121642345.2,101347908.3,110566519.8,134055379.3,211053339.9,0
附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
净利润,0,1847888183,0,1006441527,0,2157804594,0,1274948724,0,1740913661,0,915437666.9,0,1185231737,0,572114926.9,0,850318097.5,0,436703214.8,0,715578369.7,0,380504804.2,0,597041887.3,0,357806197.6,0,622004915.8,0,375752833.1,0,725589286.3,0,413724138.1,0,566390286.4,0,287947478.9,0,313757556.9,0,107386990,0,140053401.2,0,35554201.99,0,34474407.91,0,18248989.36,0,33820739.63,0,9873552.11,0,13151037.46,8330929.17,1805765.22,2456295.18,5088349.68,0,-20250299,-15163217,-179435814,1192120,6052580,9231332,-43516353,16312392,10517880,17478546,60044606,27372569,0,41272579.51,147148358.4,49029746.59,149081982.3,141006960.5,0
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12668.75,0,0,0,-19643.88,0,-5442.13,-12986.25,-12023.09,-1891.43,-83784.22,0,0,-1387,-1104762,-1446778,-972303,-685627,-423424,-26261,127146,0,-763546,0,0,0,-336323.04,0,-4145375.78,-1231807.95,0
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
资产减值准备,0,15028800.16,0,6081630.34,0,2150475.35,0,6421818.07,0,12726868.74,0,1171911.36,0,33554145.3,0,-2284653.86,0,11620353.98,0,-64363.31,0,-7804074.59,0,3710936.88,0,3733850.18,0,-491603.01,0,4704784.16,0,0,0,425948.15,0,0,0,-8579878.92,0,0,0,-17634014.87,0,0,0,8950919.67,0,0,0,7003711.68,0,0,0,6684363.53,0,0,0,-480669.86,0,0,0,1904582.17,0,-83789,0,117513433,72939,72939,0,753007,0,0,0,2762648,0,0,0,-380420.06,707893,10647364.91,0,0
固定资产折旧、油气资产折耗、生产性物资折旧,0,214098270.1,0,107774202.2,0,206165530,0,102076795.3,0,194006852.8,0,96520768.95,0,190087889.1,0,95173432.11,0,180217082.2,0,85133585.71,0,160229665.1,0,77748166.67,0,130655842.5,0,55339914.67,0,85018563.38,0,41261583.03,0,57660637.4,0,26977720.03,0,45377730.01,0,26374377.97,0,45513439.09,0,23412021.7,0,56678495.34,0,28145871.81,0,64731301.78,0,28903965.2,0,54575620.16,0,26215533.9,0,50673655.36,37865268.05,25396720.3,12917225.65,45785756.24,0,22940595,11498686,42056483,31493049,21554597,10606530,43296951,34901389,21662042,13492886,42835456,20941027,0,12229232.68,32015811.47,15957712.77,32593962.3,31732892.15,0
无形资产摊销,0,34419897.25,0,17144478.37,0,29374836.96,0,12195535.21,0,19959184.85,0,8489059.99,0,15883489.46,0,7794696.58,0,12184283.42,0,4770255.89,0,8520464.58,0,4578678.08,0,8996822.71,0,4435599.74,0,8369306.24,0,4166651.43,0,7827150.13,0,3582744.39,0,5479919.79,0,2311246.2,0,3134429.37,0,1329278.1,0,2954618.26,0,1573749.87,0,1899558.5,0,546569.04,0,1584755.52,0,766737.44,0,3109215.14,2811159.55,2493357.38,1217059.02,4917754.95,0,2457981,1228991,6045138,4533854,3022569,1511285,6104005,4592720,3081436,1407651,5074206,2508569,0,2487859.5,4958110.49,2448694.13,5060042.22,4888638.33,0
长期待摊费用摊销,0,23731383.35,0,12662778.88,0,27376736.7,0,13486720.57,0,21492764.36,0,10844242.64,0,39767964.81,0,22860604.61,0,52748063.21,0,24575083.2,0,44946646.26,0,21329995.57,0,28275251.66,0,11814975.26,0,11850269.75,0,5364451.26,0,4820527.96,0,2499787.36,0,2053899.07,0,442694.08,0,885388.2,0,0,0,461634.04,0,278236.74,0,372730.64,0,185101.32,0,24330.02,0,0,0,4712.74,4712.74,4712.74,0,0,0,-1091,-1150,692034,693701,693701,693701,0,0,0,0,0,2181,0,63912.72,0,0,0,0,0
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222787.22,-11589775.79,-4764206.21,-777473.52,111389.1,0,-1607195,-628650,-73994,-13426893,-6300006,-1043825,2866729,-6632872,-2283440,1549328,-1891865,-7969229,0,-8437864.76,-801231.92,117293.59,-245575.49,-314271.66,0
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-221142.78,642023.49,2049379.94,4468075.63,142138.52,0,6198207,21631551,-365717,5510812,6153687,2833977,1031433,6557816,7180327,2110280,-751535,6558450,0,2806780.9,8371925.08,0,-556449.8,4432644.07,0
处置固定资产、无形资产和其他长期资产的损失,0,-1223536.53,0,-77867.25,0,-252518.68,0,-119488.56,0,-526066.38,0,154437.81,0,-254763.27,0,705214.31,0,6319619.72,0,4318558.07,0,990695.19,0,285606.26,0,2134348.7,0,1389957.09,0,1386345.97,0,1268843.71,0,-465158.5,0,-39042.62,0,-186246.05,0,74861.78,0,-6156774.43,0,1366,0,2246794.48,0,48886.17,0,6655313.04,0,-75349.87,0,845722.54,0,-436092.4,0,-794708.72,-151646.6,-137552.04,0,-105724.02,0,-7662,38939,-421157,-975400,7690,1023134,440427,41437,-43084,-88241,494748,-242119,0,60294.72,602599.13,0,1208264.78,2268429.73,0
固定资产报废损失,0,4916176.62,0,2296177.21,0,6688950.31,0,429943.49,0,10586085.93,0,3574410.77,0,10913826.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8645.01,0,0,0,672811.62,0,0,0,638191.45,0,0,0,1786644.83,0,1394204.42,0,3658335.73,0,300932.78,0,0,0,-444690.16,0,0,0,16064.47,0,0,14548.29,14548.29,1500.85,0,0,75004,12907,0,34037,1155552,0,0,47512,35701,35701,0,63405,0,120294.08,0,0,0,0,0
公允价值变动损失,0,19983181.51,0,3596160.61,0,-17585151.48,0,-11320345.56,0,161541.19,0,-236707.77,0,113260.71,0,119656.35,0,5598.43,0,-2080010.18,0,-42203.41,0,-40432.58,0,-121035,0,-7270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,2264012.84,0,0,0,-2450178.09,0,-7025202.67,0,2566383.76,0,-5987292.23,0,-2370027.39,0,-4625918.88,0,2274098.06,0,-4100947.53,0,2297827.75,0,0,0,0,0,-2491500.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
财务费用,0,928580.36,0,290708.33,0,35246916.18,0,14173972.09,0,15408022.76,0,608331.71,0,0,0,409322.34,0,915880.51,0,93752.69,0,-2060867.27,0,0,0,-4684329.37,0,0,0,0,0,0,0,-162.9,0,0,0,0,0,0,0,76792.68,0,79200,0,6166935.26,0,4769859.41,0,6677969.44,0,3955575.77,0,7817178.82,0,3736456.26,0,7978565.24,4805824.68,3068141.75,1159370,6503280.69,0,3993314,1532885,5588181,3127918,1631668,813358,2619216,1903161,1474992,719607,2990020,1592820,0,2572003.96,7700854.79,3216254.8,4774007.5,-28491165.02,0
投资损失,0,-6787443.77,0,-18485972.2,0,-126427450.3,0,-77347047.53,0,-148215468.6,0,-68775019.95,0,-153433358.3,0,-81017484.47,0,-97837461.25,0,-44324855.36,0,-69256030.3,0,-38298172.94,0,-105142601.3,0,-54652112.8,0,-10050415.19,0,-581538.48,0,0,0,0,0,-1656581.66,0,0,0,-982590.5,0,-879284.55,0,-4114693.53,0,0,0,-97297.83,0,0,0,0,0,0,0,230946.35,0,0,0,218153.64,0,0,0,840000,3176141,-5000000,0,2168087,600000,600000,0,-9040000,-10000000,0,-8010000,-4167744.11,-8469709.61,-8979900,-2293998.51,0
递延所得税资产减少,0,-6477877.44,0,-31454590.26,0,-3914373.45,0,-63337537.53,0,5577306.68,0,-131582903.7,0,15497119.41,0,-117120093.8,0,-30599267.22,0,-19257304.18,0,2178749.87,0,382624.09,0,-20152933.13,0,122900.75,0,-24280659.82,0,-190878.36,0,2086834.65,0,259463.59,0,1435563.9,0,502861.21,0,-772620.5,0,17167549.92,0,-20491217.1,0,356013.02,0,-292030.57,0,283747.67,0,-242789.84,0,-186790.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
递延所得税负债增加,0,-4050915.37,0,-3137525.83,0,16107851.5,0,3324780.16,0,-772591.84,0,292394.23,0,-3300013.12,0,-7892851.83,0,-561258.73,0,-5407672.44,0,2272773.28,0,24040581.94,0,30258.75,0,709215.45,0,-697845.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-278533,0,0,0,0,0,0,0
存货的减少,0,-415011334.7,0,88585890.97,0,-608824277.4,0,-14040094.66,0,-328785250.9,0,-77733707.57,0,-291841632.6,0,-59838961.48,0,-148841752.1,0,-282384101.4,0,-170547934,0,-20672611.87,0,-155210431.5,0,-73499010.56,0,-298007912.3,0,-52059145.09,0,-204313995.8,0,42094428.92,0,-120964419.8,0,-28976495.12,0,-87408920.85,0,-20705209.33,0,44233129.08,0,109623751.1,0,21371561.83,0,24906220.74,0,74426857.5,0,-9160183.4,0,-15923481.58,325562.98,-1467497.04,9324044.55,24841123.54,0,22266104,16670501,-51452195,-16855123,-11593491,-875795,-26054218,12526180,-6606204,-4085789,-87755930,-66414711,0,-23221211.95,-8918856.83,25527685.79,-37057665.68,-35904336.38,0
经营性应收项目的减少,0,-548002635.4,0,-350818607.9,0,258842362.5,0,146484135,0,-876884454.2,0,-1205967657,0,-204643428.4,0,-656394178.4,0,98273049.63,0,-722315697.5,0,-73439119.87,0,-289286240.3,0,-259515795.4,0,-199606820.1,0,21439577.42,0,-93025318.04,0,148886768.6,0,-61706305.54,0,-477342110.3,0,-323603833.5,0,-10394992.43,0,-67291963.64,0,27719946.25,0,43900520.51,0,15301017.07,0,-83172044.38,0,-56497680.6,0,-8778385.94,0,-20684425.44,-33444767.49,-5480162.76,-17355616.47,-3397003.86,0,-35813558,-50105928,8164831,-10787656,15705247,568881,588194,4482700,-11675964,5081790,44707708,122834675,0,86614608.63,-98077057.67,-51865728.65,-41827113.98,11869222.94,0
经营性应付项目的增加,0,104411672.2,0,413475097.4,0,14492580.86,0,-463552554.1,0,1192137328,0,708414366.7,0,548938454.2,0,652862975.9,0,252191237.9,0,843787934,0,181911098.4,0,168137780.2,0,162804877.6,0,-181159803.3,0,216224871.9,0,-140632776.3,0,343060317.4,0,-279458807.5,0,611073541.5,0,230012730.1,0,276525114.8,0,100145124.4,0,81421431.28,0,-72571574.25,0,49662425.59,0,41757410.52,0,-3341334.4,0,-41142582.75,0,10859605.64,-14291915.97,-54197427.04,-42739770.17,-47680066.3,0,-20958709,18153655,61488748,-23473564,-46848865,-15549697,87362791,-12399091,-28858630,-39691975,-26829996,-72954560,0,8098412.18,-7156110.47,-11790857,-37829579.85,-732774.45,0
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
其他,0,2340691124,0,1085000000,0,-1804800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1351723.75,0,0,0,0,0,0,0,-2268290.9,0,0,0,-1356287.98,0,0,0,-629097.98,0,0,0,0,0,0,0,0,0,0,0,409926.05,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,0,4538382,0,4858167.06,0,0,0,0,0
经营活动产生现金流量净额,0,3624543526,0,2341638101,0,192447063.5,0,1041733749,0,1440881286,0,668946891.6,0,930914712.8,0,425365224.1,0,1183231808,0,326112613,0,790109535,0,336217657.8,0,387494289.9,0,-76213052.44,0,638255355.3,0,142716150.7,0,1086867364,0,147934126.7,0,625901467.4,0,195085921.6,0,517700354.4,0,162039277.1,0,349939729.9,0,151980449.1,0,207760669.1,0,35082826.46,0,120107688.9,0,-19115335.05,0,48120654.64,-4691063.15,-31226242.56,-29331180.71,38245950.13,0,-20791098,4867783,15535209,-17130843,-14664435,9127254,77236845,62907083,-4787798,-1990216,31876520,28552926,58658320,121515069.2,80959915.21,24878985.41,72723963.45,127230433.8,0
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6452360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现金的期末余额,0,5636903694,0,5398187476,0,2944749918,0,2395374287,0,835560865.1,0,922785957.4,0,1024088626,0,683630424.4,0,527849026.1,0,1090861015,0,1040373733,0,904128752.9,0,682360442.8,0,1026002208,0,1306930711,0,1287212306,0,2409650352,0,1824743757,0,2082032491,0,663079295.7,573038204.4,643231404.4,552495823.2,443451147.1,459116214.1,361051750.7,283657557.4,222962756.6,260469485.8,273657327.2,229531519.5,166370369.3,122605494.1,154708705.8,82712644.86,104366099.7,97682569.8,126323268.8,121994451.7,54240713.8,52562726.6,102168113.8,0,90258866,109302991,121327360,113768754,128648995,95212409,112299187,170420964,161056278,89132021,95520554,58630051,0,121642345.2,101347908.3,110566519.8,134055379.3,211053339.9,0
现金的期初余额,0,2944749918,0,2944749918,0,835560865.1,0,835560865.1,0,1024088626,0,1024088626,0,527849026.1,0,527849026.1,0,1040373733,0,1040373733,0,682360442.8,0,682360442.8,0,1306930711,0,1306930711,0,2409650352,0,2409650352,0,2082032491,0,2082032491,0,643231404.4,0,643231404.4,643231404.4,361489784.1,361051750.7,361051750.7,361051750.7,278660158.5,278780676.7,278780676.7,273657327.2,154708705.8,154708705.8,154708705.8,154708705.8,126323268.8,126323268.8,126323268.8,126323268.8,102168113.8,102168113.8,102168113.8,102168113.8,121327360,0,121327360,121327360,112299187,112299187,112299187,112299187,95520554,97341490,95520554,95520554,132199054,132199054,0,101347908.3,134055379.3,134055379.3,211053339.9,285166767.9,0
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现金及现金等价物的净增加额,0,2692153776,0,2453437558,0,2109189053,0,1559813422,0,-188527761.3,0,-101302669,0,496239600.3,0,155781398.4,0,-512524707,0,50487282.06,0,358013290.3,0,221768310.1,0,-624570268.2,0,-280928503.1,0,-1102719641,0,-1122438046,0,327617860.8,0,-257288734.1,0,1438801087,0,19847891.24,-70193200.03,281741620.3,191444072.5,82399396.44,98064463.41,82391592.13,4876880.67,-55817920.05,-13187841.47,118948621.5,74822813.77,11661663.58,-32103211.64,28385436.97,-43610623.92,-21957169.04,-28640698.98,24155154.94,19826337.82,-47927400.04,-49605387.24,-19159246.16,0,-31068494,-12024369,9028173,1469567,16349808,-17086778,16778633,73079474,65535724,-6388533,-36678500,-73569003,0,20294436.84,-32707470.97,-23488859.53,-76997960.6,-74113427.96,0
