报表日期,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,19700101
单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
五、现金及现金等价物净增加额,-8560978643,-2950726801,25736685268,-80889910.21,-12086032327,1431648500,22760551300,5986930206,3918276585,570692407.6,23315207549,10762841640,3140312541,4343581211,12133285938,13145894201,6100740166,5808645673,28014308908,23477911166,9765473139,6506279932,9783256707,4036615306,3559669893,1206453560,3005486960,-1294914472,-3815403653,-1910903004,-70257612.5,-1936705901,-3956952620,-326765153.2,3807309688,435342812,2727168949,596736876.6,5366296273,5399932369,4403293489,3110095533,3145241734,1283517422,525709432.2,237283028.3,1649430264,-198441328.4,-297913520,-431400759.9,3371015591,1679309495,343165530.8,841737019.3,248485151.7,279164388,335643907.8,181264333,571108605.1,191918354.8,-472889512.9,83718753.35,993662014.7,318679857.9,166887351.3,126597922.5,558280032,79241579.61,-167257230.3,-248928202.7,559739696.2,88485273.07,-244058375,-95349952.08,-176128879.5,-442636280.3,1495452987,-124544370,262592968.3,0
加:期初现金及现金等价物余额,1.46741E+11,1.46741E+11,1.21004E+11,1.21004E+11,1.21004E+11,1.21004E+11,98243288300,98243288300,98243288300,98243288300,74928080751,74928080751,74928080751,74928080751,62794794813,62794794813,62794794813,62794794813,34780485905,34780485905,34780485905,34780485905,24997229198,24997229198,24997229198,24997229198,21991742238,21991742238,21991742238,21991742238,22061999850,22061999850,22061999850,22061999850,18254690162,18254690162,18254690162,18254690162,12888393889,12888393889,12888393889,12888393889,9743152155,9743152155,9743152155,9743152155,8093721891,8093721891,8093721891,8093721891,4722706300,4722706300,4722706300,4722706300,4474221148,4474221148,4474221148,1697004107,3891989434,3891989434,3891989434,3891989434,2898327419,2898327419,2898327419,2898327419,2340047387,2340047387,2340047387,2340258783,1780307691,1780307691,1780307691,1780307691,1956436570,1956436570,460983583.5,0,198390615.1,0
六、期末现金及现金等价物余额,1.3818E+11,1.4379E+11,1.46741E+11,1.20923E+11,1.08918E+11,1.22435E+11,1.21004E+11,1.0423E+11,1.02162E+11,98813980707,98243288300,85690922391,78068393292,79271661962,74928080751,75940689014,68895534979,68603440486,62794794813,58258397071,44545959044,41286765837,34780485905,29033844504,28556899091,26203682757,24997229198,20696827766,18176338585,20080839234,21991742238,20125293950,18105047230,21735234697,22061999850,18690032974,20981859111,18851427039,18254690162,18288326258,17291687379,15998489423,12888393889,11026669577,10268861587,9980435184,9743152155,7895280563,7795808371,7662321131,8093721891,6402015795,5065871831,5564443319,4722706300,4753385536,4809865056,1878268440,4463098039,4083907788,3419099921,3975708187,3891989434,3217007277,3065214770,3024925341,2898327419,2419288966,2172790157,2091330580,2340045387,1868792964,1536249316,1684957739,1780307691,1513800290,1956436570,0,460983583.5,0
附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
净利润,26206683856,0,49523329882,0,23927546476,0,43970000793,0,21196527550,0,37829617757,0,16921352446,0,29006423236,0,12044438696,0,17930643110,0,9377202963,0,16454996625,0,8364520509,0,16269371510,0,7664538018,0,15964899881,0,7620914791,0,14008450702,0,7348939539,0,9250323808,0,5166306193,0,5339761497,0,3274562600,0,4552888944,0,2928842256,0,4000759343,0,2351939274,0,2830831594,0,893948241.4,0,1504116840,950993361.8,605250279.9,449590769.9,1118541629,702485675.3,480786925.9,369139390.7,820553997.2,515569149,349084192.5,261503821.7,586747838.3,354499724.3,252520818.6,217609019.5,376798521.4,238275979,328290723.1,0,251103580,0
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135220914.6,0,0,0,70191397.97,43705142.33,28820538.47,18681889.83,50580496.34,32146744.57,21918109.09,0,33618178.27,22506325.9,14977871.93,9826969.49,22005657.78,0,0,0,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14802026.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
资产减值准备,0,0,0,0,0,0,5313489.8,0,11695002.49,0,1289685.01,0,1221263.23,0,-8053703.95,0,-3205173.03,0,12327496.22,0,5536334.93,0,-540313.39,0,404373.28,0,432745.88,0,243295.23,0,-2004032.3,0,-2068342.1,0,2979258.5,0,955859.42,0,-2500650.57,0,-1568169.42,0,-3066975.05,0,2776574.21,0,-300085.01,0,442604,0,450078.22,0,-1411074.74,0,-614738.65,0,1317514.09,0,0,0,0,0,-1324018.35,0,0,0,761947.03,0,0,0,2052540.39,0,0,0,5977107.72,0,6692428.52,0,-557245,0
固定资产折旧、油气资产折耗、生产性物资折旧,644631614.3,0,1195956469,0,592379883.2,0,1149884850,0,576903241.3,0,1084662729,0,544243284.5,0,1035052733,0,516162327.7,0,842728072,0,417647140,0,761458678.3,0,373349019.2,0,675349787,0,321291816.1,0,520481867.7,0,254184419.6,0,414952194.9,0,200507000.4,0,331356736.9,0,158950782.4,0,267815117.5,0,122119373.3,0,187387081.4,0,89093818.81,0,147042974.2,0,70037352.95,0,103823977.3,0,49772665.39,0,84717392.17,62546557.29,40854031.59,20555222.16,64659106.39,14382986.7,31667890.95,15524717.93,55088524.05,40655791.49,26579528.53,12725361.8,58391200.81,47752591.53,35569491.77,23864812.8,20409817.8,9446489.43,11587498.19,0,10108725,0
无形资产摊销,60342317.3,0,110349099,0,54404820.59,0,83262106.36,0,40281285.27,0,80431667.22,0,39850046.62,0,80522705.77,0,40237130.29,0,80457895.99,0,40081010.55,0,79883270.42,0,39738464.26,0,77607523.2,0,38383088.6,0,31617810.78,0,11204325.32,0,15994854.35,0,6655978.87,0,11855582.22,0,5646985.7,0,14719853.45,0,5961975.24,0,11552408.13,0,5728173.5,0,6995493.68,0,3361247.64,0,8419605.26,0,3214603.12,0,3228097.47,507627.19,303570.91,141331.29,1721214.26,84999.84,84999.84,42500.01,171205.04,127500.03,85000.02,42500.01,170000.04,127500.03,85000.02,42500.01,170000.04,85000.02,676000.04,0,3477429,0
长期待摊费用摊销,5256138.38,0,10562811.76,0,5366894.66,0,10331490.16,0,5165745.08,0,10331100.62,0,5061092.94,0,10259101.97,0,5140436.73,0,11008704.17,0,5681522.13,0,6804749.02,0,2445058.82,0,3842650.48,0,1851383.57,0,4197830.59,0,1942477.92,0,3854764.8,0,1919834.64,0,4896216.72,0,863163.66,0,3034894.25,0,2588560.8,0,8627818.88,0,4684138.12,0,10613073.47,0,6441361.31,0,65846168.6,0,4580442.62,0,8744492.69,6440605.77,4187782.96,2098114.34,12051388.76,2203602.24,4623317.43,967986.57,11374067.69,2772944.12,2416531.69,1638077.44,5297418.04,2483546,1638442.04,642970.9,-5629054.37,1086189.98,2083990,0,0,0
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2089751.57,-4163123.12,0,0,-7270021.37,-3257900.75,-3505403.97,651300.25,-1362568.65,-2030370.94,-3138222.93,-651300.25,-5089210.82,10178421.86,-13206672.5,23337681.8,17089893.88,-3929579.65,0,0,0
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844344.7,53240196.29,2170710.8,44782229.46,-6145179.69,46238296.43,33325369.2,55553692.55,2225642.51,99984845.62,48162524.47,44631775.57,1676058.29,71798377.23,24492403.01,20398978.8,3422740.32,29752060.64,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,0,0,0,0,0,0,32123.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900998.31,0,-98880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
固定资产报废损失,32406.61,0,100113.92,0,10570.36,0,478391.99,0,106552.8,0,1808930.93,0,242363,0,3291895.5,0,115399.49,0,1869869.13,0,-43123.46,0,-17419.86,0,38556.61,0,85119583.32,0,5620616.8,0,8997287.17,0,175182.81,0,155718.82,0,84152.4,0,-888534.94,0,-886934.94,0,617857.77,0,561791.21,0,227122.97,0,8880.69,0,3241808.24,0,3118790.2,0,3146711.19,0,149474.44,0,0,0,0,0,0,0,0,0,210396.99,627297.24,0,0,0,8291.71,8291.71,7741.71,0,0,602996.92,0,216575,0
公允价值变动损失,2244726.29,0,-4897994.43,0,-7317117.83,0,14018472.46,0,-5910002.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
财务费用,12835235.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17474.78,0,-17473.89,0,-89497.15,0,-43625.66,0,-102972.37,0,-50701.92,0,-105801.61,0,-57275.29,0,-158121.82,0,-601548.09,0,-761176.07,0,-1310147.72,0,-2019007.08,0,1864264.06,0,-3977754.65,-2960704.31,453219.79,-2819139.21,-32264593.95,-14225903.98,-8107880.45,-3746924.02,-25348043.32,-22307046.38,-9958861.97,-6747422.23,-16050225.99,-12123039.8,-4371087.49,-2188358.43,-17318934.37,-11881729.68,-5661113.76,0,8118091,0
投资损失,-27841333.33,0,-305631.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3869276.9,0,-3342169.86,0,-3095265.75,0,-3010000,0,-3010000,0,-3010000,0,-3103250,0,-3103250,0,-3383000,0,-3196500,0,-469050,0,-282550,0,-1209447.26,0,-734797.26,0,-1322250,0,-720100,0,-1814950,0,-859950,0,-3012928.94,-144435.36,-144435.36,0,-427953.6,-23718.23,-23718.23,187658.6,-315063.71,0,0,0,0,0,0,0,0,0,0,0,0,0
递延所得税资产减少,-111881788.6,0,-23278138.8,0,61648298.41,0,-50890686.63,0,-6969620.62,0,352502540.3,0,185659083.6,0,343741758.9,0,-89908762.78,0,-590203046.5,0,260090725.3,0,-333734968.4,0,272887074.3,0,3771418.94,0,-135000945.3,0,-181715611.3,0,340839345,0,-141027962.8,0,120997885.9,0,-224191011.6,0,-5882723.61,0,-53017136.83,0,59048587.62,0,-48739824.6,0,82943236.9,0,-123831417.1,0,3752810.71,0,117243937.5,0,14525569.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
递延所得税负债增加,-561181.57,0,-71235087.78,0,1829279.46,0,-3504618.12,0,1477500.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1649389.62,0,0,0,0
存货的减少,-1786123404,0,-3584166872,0,-1009728809,0,-1777969964,0,-507049739.9,0,-1449469466,0,-29870127.15,0,-1435229551,0,-228058581.5,0,-2608954803,0,-431629402,0,-3030932655,0,-1301708263,0,-3145554129,0,-1403844284,0,-2171082646,0,-673293858.3,0,-2478610041,0,-586716939.8,0,-1612991469,0,-341487204.9,0,-1381879643,0,-303082490.2,0,-1077678627,0,-141652769.3,0,-809748865.4,0,-138655736.4,0,-323901731.4,0,-139118319.9,0,-101199764.4,-22958058.31,5269726.93,59104895.24,-166808430.1,9748865.66,25559734.65,53328812.76,-478734574.1,-301491174.8,-103549319.2,-64313445.97,-138394032.5,-125743547.6,-112299075.7,46630996.52,-290243761.7,-223373984.8,-274782350.8,0,-88931716,0
经营性应收项目的减少,-2448636642,0,-504008375.4,0,-104232338.1,0,3424860902,0,-282378353.5,0,525665014.5,0,346854127.9,0,-458728524,0,-867196197.2,0,7669650566,0,2009494367,0,-6705177839,0,-2133980381,0,-1517982421,0,11051404.51,0,-63379598.19,0,82035839.96,0,-64889789.58,0,-195513684.5,0,-148673263.2,0,-8014324.88,0,231534141.1,0,215808858.6,0,-671596539.4,0,-133667894.1,0,-94515474.36,0,3332575.91,0,71616599.29,0,-29402802.81,0,-45784689.46,-46409210.6,9089548.3,61337918.35,-86411335,-82831092.43,-30390522.33,-37039192.3,-55960435.45,-93010654.28,-37056787.13,6273634.73,-65987645.46,-55287599.17,80674002.53,16140256.75,-81069660.29,-136438439.8,-57514907.57,0,286093006,0
经营性应付项目的增加,-866022994.2,0,4945290607,0,-10977412313,0,-1615204718,0,3057070986,0,2948394449,0,-279582618,0,-6424243569,0,-4482364865,0,14101721783,0,1919900746,0,10207469292,0,-712663897.2,0,183659033.1,0,-2212381045,0,-1453960453,0,-2417882201,0,162643655.8,0,-2434973255,0,2542863248,0,357217270.5,0,1782531765,0,-1613622895,0,1262936414,0,-2286898259,0,2108564948,0,-804204946.5,0,-1265396868,0,-114079764.2,0,587303605.7,447257943.3,-97220238.28,-431268983.5,739535163.9,180779657.6,-119581814,-222974212.3,611487337.7,108602758.2,-326694844,-443826421.5,486448732.7,145640159,-332427872.8,-308344721.6,382940471,-110592312.1,20581850.37,0,-90345288,0
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15311966.22,9965227.23,7514662.24,15787449.41,8079397.98,13655501.96,0,0,0
经营活动产生现金流量净额,21719470733,0,51669068693,0,12620963440,0,45210612633,0,24086920146,0,41385234407,0,17735030962,0,22153036084,0,6935360410,0,37451249647,0,13603962284,0,17436340142,0,4901688343,0,12632522437,0,4288743349,0,12655024862,0,5215024507,0,11921310609,0,4459709495,0,10148564690,0,5327897835,0,6201476520,0,1766383111,0,4223937144,0,548187840.4,0,5247488536,0,1495681407,0,1743303211,0,685813057.6,0,2105171034,1490129274,594871612.9,222204247.8,1693707488,883720092.3,436604511.3,242281053.1,975784480.2,372675167.5,-37984534.13,-181383371.9,941706242.1,439378758.5,-33965937.28,9112186.67,434582378.7,-180120845.1,42283037.35,-86280877.69,443124645,0
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现金的期末余额,1.3818E+11,0,1.46741E+11,0,1.08918E+11,0,1.21004E+11,0,1.02162E+11,0,98243288300,0,78068393292,0,74928080751,0,68895534979,0,62794794813,0,44545959044,0,34780485905,0,28556899091,0,24997229198,0,18176338585,0,21991742238,0,18105047230,0,22061999850,0,20981859111,0,18254690162,0,17291687379,15998489423,12888393889,11026669577,10268861587,9980435184,9743152155,7895280563,7795808371,7662321131,8093721891,6402015795,5065871831,5564443319,4722706300,4753385536,4809865056,1878268440,4463098039,4083907788,3419099921,3975708187,3891989434,3217007277,3065214770,3024925341,2898327419,2419288966,2172790157,2091330580,2340045387,1868792964,1536249316,1684957739,1780307691,1513800290,1956436570,0,460983583.5,0
现金的期初余额,1.46741E+11,0,1.21004E+11,0,1.21004E+11,0,98243288300,0,98243288300,0,74928080751,0,74928080751,0,62794794813,0,62794794813,0,34780485905,0,34780485905,0,24997229198,0,24997229198,0,21991742238,0,21991742238,0,22061999850,0,22061999850,0,18254690162,0,18254690162,0,12888393889,0,12888393889,12888393889,9743152155,9743152155,9743152155,9743152155,8093721891,8093721891,8093721891,8093721891,4722706300,4722706300,4722706300,4722706300,4474221148,4474221148,4474221148,1697004107,3891989434,3891989434,3891989434,3891989434,2898327419,2898327419,2898327419,2898327419,2340047387,2340047387,2340047387,2340258783,1780307691,1780307691,1780307691,1780307691,1956436570,1956436570,460983583.5,0,198390615.1,0
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现金及现金等价物的净增加额,-8560978643,0,25736685268,0,-12086032327,0,22760551300,0,3918276585,0,23315207549,0,3140312541,0,12133285938,0,6100740166,0,28014308908,0,9765473139,0,9783256707,0,3559669893,0,3005486960,0,-3815403653,0,-70257612.5,0,-3956952620,0,3807309688,0,2727168949,0,5366296273,0,4403293489,3110095533,3145241734,1283517422,525709432.2,237283028.3,1649430264,-198441328.4,-297913520,-431400759.9,3371015591,1679309495,343165530.8,841737019.3,248485151.7,279164388,335643907.8,181264333,571108605.1,191918354.8,-472889512.9,83718753.35,993662014.7,318679857.9,166887351.3,126597922.5,558280032,79241579.61,-167257230.3,-248928202.7,559739696.2,88485273.07,-244058375,-95349952.08,-176128879.5,-442636280.3,1495452987,0,262592968.3,0
