报表日期,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19700101
单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
分配股利、利润或偿付利息所支付的现金,0,0,541896633.4,547588155.7,0,0,427385296.5,421845988.2,0,0,303061866.1,302895126.7,0,0,225127122.7,222463450.1,0,0,36706149.78,36707200.93,0,0,0,0,0,0,8797890.74,8937367.27,8937367.27,8275.56,118974192.4,115314272.8,115314272.8,2340250,116378771.4,112175308.4,44619182.12,0,109932312,108366437,108366437,0,252838666.2,252836647.9,250272993.8,308689.5,249619088.8,246006397.4,245597468.4,301734,178545463.5,178596442.9,176775624.6,624950,81018851.71,82695659.15,82753944.25,5127286.74,66963881.67,73640771.42,61406552.13,5144266.49,67364288.34,58208361.22,49078750.72,3905873.29,29381478.26,17871724.49,15066530.8,9242853.53,40481874.73,41307698.05,34427715.77,22507838.3,257877956.7,24336074.91,58356170.48,31867271.82,29638465.36,14749489.31,36007432.47,10019425.97,26007809.89,19196814.81,0
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8789615.18,8929091.71,8929091.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123459.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
支付其他与筹资活动有关的现金,1688238,0,2814156,0,0,0,14933042.87,14014177.33,0,0,0,176743.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193065.56,193065.56,193065.56,0,184043.26,184043.26,0,0,183964.94,183964.94,183964.94,0,434802.48,434802.48,434802.48,0,465003.87,465003.87,465003.87,20000,10100000,10354752.17,10305058.11,45881.5,0,26551.02,0,5576.5,3225849.37,1390755.57,67628.77,6237.58,214836.28,403508.55,0,0,242226.1,37664.79,112364.18,29816.68,315421.12,0,0,843266.74,172368.42,0,5769233.78,0,7250.1,0,0,4395.07,28977.46,70,0
筹资活动现金流出小计,1688238,0,544710789.4,547588155.7,0,0,442318339.3,435860165.6,0,0,303061866.1,303071869.8,0,0,225127122.7,222463450.1,0,0,36706149.78,36707200.93,0,0,0,0,0,0,10797890.74,10937367.27,10937367.27,2008275.56,146147258,142487338.4,142487338.4,12340250,134562814.7,112359351.7,44619182.12,0,138996276.9,127430401.9,127430401.9,0,344973468.7,342971450.4,294707796.3,44308689.5,394084092.7,340471401.3,335062472.3,36761734,228645463.5,233951195.1,227080682.7,45670831.5,566018851.7,467722210.2,417753944.3,78132863.24,705159731,585463477,359270180.9,68850504.07,676411724.6,221611869.8,162078750.7,38905873.29,1104222704,423508389.3,391777895,156472670.2,906997295.9,704707698.1,475677715.8,329751105,1141150325,559606074.9,886775404.3,395467271.8,648495715.5,205199489.3,378007432.5,180273821,253506787.4,122146884.8,0
筹资活动产生的现金流量净额,-1688238,0,-544710789.4,-547588155.7,0,0,-436127707.3,-429669533.6,0,0,-303061866.1,-296923561.5,0,0,-225127122.7,-222463450.1,0,0,-36706149.78,-36707200.93,0,0,0,0,0,0,-5797890.74,-8937367.27,-8937367.27,-8275.56,307589646.6,310762786.2,311249566.2,-12340250,-134562814.7,-112359351.7,-44619182.12,0,-138996276.9,-127430401.9,-127430401.9,0,-286973468.7,-284971450.4,-236707796.3,-4308689.5,-346524092.7,-292911401.3,-289502472.3,-14761734,-8645463.45,-213951195.1,-207080682.7,13490335.17,-362032561.7,-382722210.2,-377753944.3,-38123450.39,-122659731,-15327546.99,19865749.1,109549511.6,12451516.48,108388130.2,82921249.28,121094126.7,-152907104.4,-16967452.5,-9777894.98,-49386554.27,-71688295.85,-71410986.01,-114627715.8,-94351105.04,-85210325.09,7993925.09,420180561.8,-36417271.82,-9816009.76,9450510.69,20142567.53,-11873821.04,-17586787.35,5810027.4,0
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2314.94,0,0,0,0,0,0,0,-8605.89,0,0,0,0,0,0,0,0,0,0
五、现金及现金等价物净增加额,112968971.1,521243418.5,82724099.98,65054293.45,-301563552.6,21760754.43,217417944.3,148215612.2,478831447.2,235926145.4,-3738130.81,-235363489.5,-81424362.24,-117050213.3,524644736,331722213.1,69768605.07,139128143.7,140635806.9,257798389,81062602.27,70186753.61,264654251.8,190881545.3,30707983.39,109631611.8,-140516722,-126700944.6,-128590828.5,-79546631.7,6635859.49,68011198.11,189015971,18499607.7,-278732669.5,-94525835.64,-54484092.68,-16173936.2,205114533.1,13921443.18,-14213529.13,10143213.74,-289394750.6,-416558234.4,-296293815,31495437.65,233011173.4,239807856.3,-28147290.32,333754.92,-359510150.9,-186479974.3,-297986338.8,72133611.95,244723546.6,-74993748.07,-181019746,175002470.4,99553706.74,-67515830.35,-135420626.1,-87449887.34,28661037.31,-44319810.99,-84302032.94,83811679.01,1940601.21,-102020052.6,-92164563.23,-58522505.84,21667929.01,-72537174.5,-21234090.97,-53557316.5,-102357211.5,-85531413.68,187910012.6,11897427.28,84343573.29,68210172.03,19545514.06,-82288820.59,-5968725.85,-11641919.16,0
加:期初现金及现金等价物余额,1325334617,1325334617,1242610517,1242610517,1242610517,1242610517,1025192572,1025192572,1025192572,1025867949,1028930703,1028930703,1028930703,1028930703,504285967.2,504285967.2,504285967.2,504285967.2,363650160.4,363650160.4,363650160.4,363650160.4,98995908.56,98995908.56,98995908.56,98995908.56,239512630.5,239512630.5,239512630.5,239512630.5,232876771,232876771,232876771,232876771,511609440.5,511609440.5,511609440.5,520727141.4,306494907.4,306494907.4,306494907.4,306494907.4,595889658,595889658,595889658,610222198.6,362878484.6,362878484.6,362878484.6,362878484.6,722388635.5,722388635.5,722388635.5,722388635.5,477665088.9,477665088.9,477665088.9,477665088.9,378111382.2,378111382.2,378111382.2,378111382.2,349450344.9,349450344.9,349450344.9,349450344.9,347509743.7,347509743.7,347509743.7,347509743.7,325841814.6,326828698.9,334195097.2,325841814.6,428199026.1,443880168.1,240289013.5,240289013.5,155945440.2,155945440.2,136399926.1,256399926.1,136766406.5,139951738.6,0
六、期末现金及现金等价物余额,1438303588,1846578035,1325334617,1307664810,941046964.1,1264371271,1242610517,1173408185,1504024020,1261794094,1025192572,793567213.7,947506341,911880489.9,1028930703,836008180.3,574054572.3,643414111,504285967.2,621448549.4,444712762.6,433836914,363650160.4,289877453.9,129703892,208627520.4,98995908.56,112811685.9,110921802,159965998.8,239512630.5,300887969.2,421892742.1,251376378.7,232876771,417083604.9,457125347.8,504553205.2,511609440.5,320416350.6,292281378.3,316638121.2,306494907.4,179331423.6,299595842.9,641717636.3,595889658,602686340.9,334731194.3,363212239.5,362878484.6,535908661.2,424402296.7,794522247.5,722388635.5,402671340.8,296645343,652667559.3,477665088.9,310595551.8,242690756,290661494.8,378111382.2,305130533.9,265148311.9,433262023.9,349450344.9,245489691,255345180.4,288987237.8,347509743.7,254291524.4,312961006.2,272284498.1,325841814.6,358348754.4,428199026.1,252186440.8,240289013.5,224155612.2,155945440.2,174111105.6,130797680.7,128309819.5,0
附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
净利润,377293230.5,0,731325826.9,0,103083915.6,0,826281287.3,0,339588160.8,0,579449901,0,267454600.5,0,335488023.2,0,114499591.8,0,224791899.9,0,91117428.04,0,87973615.68,0,50187851.96,0,-402829068.7,0,-121703918,0,-151803214.7,0,135112679.7,0,339140450.3,0,229825906.9,0,320989674.1,0,157780849.4,0,231318190.5,0,114952187,0,319116070.1,0,103421448.6,0,316458240.8,0,134716904.5,0,201239979.1,0,68918060.15,0,100872015.2,54804431.27,35369759.24,34403498.67,77807051.75,42665300.8,28178324.64,27564968.64,70434425.22,52291286.49,6047728.2,7055232.65,-176876384.9,-157784731,-77751879.36,11712617.25,15341291.38,40479990.25,172784822.3,130987549.5,178967152.1,123502069.3,228595210.1,71245066.86,36400163.97,1993528.58,0
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664528.52,0,0,0,2787881.93,-187554.64,-348569.32,-293432.26,378913.84,275269.53,192444.25,89482.6,-4799228.76,-2485425.39,-2672440.26,-1464628.43,-1538515.02,12137750.6,14617676.27,9641800.3,8651947.39,8771417.39,13228417.22,8646024.66,3828957.67,1576988.99,30102734.62,62116887.51,0,0,0
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
资产减值准备,3739611.09,0,12660313.31,0,3137639.82,0,6613223.48,0,3333567.89,0,240948.2,0,-3208064.24,0,106500371.4,0,90598324.2,0,57879581.9,0,1307906.74,0,62630781.35,0,5767877.49,0,61928479.92,0,6233183.11,0,-2666242.84,0,-1165701.4,0,17521216.25,0,-1236272.76,0,-20410382.19,0,-7778401.98,0,12123413.43,0,4450651.5,0,15826557.6,0,4072949.83,0,10671521.83,0,9957761.7,0,-390571.83,0,-766084.81,0,-982530.72,-1056595.68,-1530169.59,1153918.66,5120628.8,4904573.51,4347575.2,308312.58,10049120.18,2279566,584645.93,-3062785.01,6748180.84,-405476.36,-471261.59,0,8373961.23,-130568.87,6182885.79,1014594.92,2997212.65,2210523.57,944252.26,0,0,0,0
固定资产折旧、油气资产折耗、生产性物资折旧,31323741.12,0,61138165.15,0,30683313.23,0,53263663.99,0,25035968.48,0,40533177.59,0,18626058.28,0,35325320.33,0,15797633.54,0,30765928.36,0,15369845.09,0,31925714.08,0,14253945.67,0,32284701.02,0,12962070.18,0,31126790.97,0,17011256.57,0,17246497.85,0,8405216.94,0,16156089.56,0,8153900.71,0,17126136.36,0,9005182.35,0,15642224.74,0,7237311.86,0,14559444.98,0,7434852.17,0,16563142.55,0,8250777.87,0,15715341.61,12258339.04,8182874.6,4101523.71,18751511.1,14009929.26,9302234.64,4667619.61,51750667.49,47911548.86,38934127.61,10649789.85,64349457.88,44881591.82,32709321.51,13812060.01,60677231.67,28450839.56,40612966.02,19718603.49,35545158.64,15426358.32,32157950.59,10566714.73,14619649.08,6651511.09,0
无形资产摊销,6136830.52,0,13029846.43,0,6903945.02,0,8272597.41,0,2322863.5,0,4981061.78,0,2485670.93,0,3858841.72,0,1647305.69,0,3107292.51,0,1529692.96,0,3211978.51,0,1581765.82,0,3630223.37,0,1793242.39,0,3561006.68,0,1132237.14,0,2293709.64,0,1299002.93,0,3240980.7,0,906314.78,0,2113286.1,0,1206823.54,0,1634352.94,0,4426491.43,0,3145749.18,0,1332326.16,0,2535675.96,0,1216940.14,0,2308520.58,1725233.83,1141947.08,546347.12,4025120.7,3478773.57,2319182.38,1159591.19,5808731.06,4469783.63,2967392.05,1483963.76,5257857.76,4517598.17,3032779.47,1300734,5111257.44,2473556.31,2309630.14,1014081.06,1999250.9,999618.06,1696621.5,696904.24,182918.4,91459.2,0
长期待摊费用摊销,574420.14,0,1249120.88,0,647651.36,0,1224925.44,0,601708.4,0,1957997.09,0,988586.45,0,1282314.6,0,490710.78,0,951478.07,0,518763.41,0,1142309.19,0,605606.9,0,1643065.33,0,627310.5,0,1016165.63,0,388855.13,0,204370.2,0,36207.45,0,0,0,0,0,727997.16,0,23063.86,0,0,0,0,0,0,0,0,0,79595.3,0,0,0,477571.8,314563.74,238785.9,119392.95,477571.8,358178.85,238785.9,119392.95,1680764.77,864176.51,151555.68,130039.47,1414539.84,-157911.59,90806.76,198473.5,846587.89,0,115467.59,13584,31960,0,0,0,0,0,0
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.27,471530.01,-709586.52,-1634321.74,270670.2,186021.11,-466348.03,-1459188.7,-299638,-244054.41,-3677.19,-768177.07,881147.31,-540281.22,-1146692.45,-1085179.7,-13457.19,-1537272.74,-548205.59,-3373769.71,0,0,1535635.79,0,0,0,0
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317991.67,21909571.6,29510000,23200000,0,0,0,0,-156559.42,768884.55,768884.55,3814687.4,-350689.57,12377995.66,2070015.51,4361186,2332970.94,2945634.6,-774490.94,2703480.79,897763.22,0,-15706497.96,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,5812442.07,0,6660975.01,0,1679872.11,0,1549417.49,0,1015329.44,0,7016041.4,0,474224.18,0,8004062.6,0,5639250.97,0,449425.56,0,37508.2,0,-28365388.99,0,475876.4,0,538051.34,0,510131.56,0,1109435.53,0,42155.63,0,4910767.68,0,-167152.93,0,265557.42,0,207966.9,0,-7518.15,0,-6951.92,0,-121432.73,0,-122953.51,0,423566.52,0,34278.89,0,271113.65,0,0,0,35934.29,0,0,0,-660506.43,-705002.5,42961.82,0,213897.2,777750.77,413470.08,228726.34,793601.1,797167.09,4900,-6000,738267.74,-5500,42777.4,1249496.19,-16638.67,-10000,13902.94,-85084.15,-93998.57,16187.07,0
固定资产报废损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4549.88,0,484429.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587305.75,0,15038.13,0,0,0,235.5,0,0,0,0,0,0,0,0,0,0,2039.13,0,0,-44496.07,0,0,-43905.96,0,5177.97,5177.97,0,31244.02,0,416834.57,0,144728.37,3825.59,1556810.73,20808.55,369039.34,20470,0,0,114089.07,0,0
公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
预计负债,0,0,0,0,0,0,0,0,0,0,-30000000,0,0,0,29249268.81,0,0,0,-4261643.56,0,5984664.23,0,-12451408,0,0,0,-6057485.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
财务费用,0,0,0,0,0,0,200101.95,0,0,0,166738.75,0,0,0,-2446665.14,0,0,0,65610.18,0,0,0,0,0,-41847.97,0,8275.56,0,0,0,0,0,0,0,2243377.51,0,1495585,0,0,0,0,0,806515.5,0,-3858018.55,0,-2170158.95,0,-58979.03,0,-2223324.26,0,-268566.47,0,1588238.32,0,1135756.59,0,21168974.44,12565992.84,8114100.63,4674105.53,17216139.49,16174145.8,9450734.75,4220978.95,24826599.57,22119991.82,15364971.67,9615495.77,32761492.79,24946154.08,17609106.33,7433998.82,39213797.9,19987693.64,24675548.64,12695620.97,28147794.93,14662695.66,19082482.38,7151093.56,9014316.11,4399780.55,0
投资损失,0,0,0,0,0,0,-437000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127443671.3,0,-127443671.3,0,-4704726.5,0,-4704726.5,0,-20947946.28,0,-19490633.69,0,-41623672.16,0,-8448538.97,0,-14346879.89,0,-5370218.42,0,-19690562.89,0,-7895548.32,0,-12034719.45,0,-11715503.82,0,-4101371.15,-873703.72,-807749.47,380038.81,-17570424.8,-776150.32,-166654.29,-145627.51,7481464.05,1379931.3,1607665.56,859109.29,4642560,2002728.51,1607606.63,803803.31,3277911.1,-1255560.78,-163301.88,-354694.13,-257546.53,43060.73,-183127.54,0,-15069052.06,0,0
递延所得税资产减少,-45583284.25,0,-57289419.2,0,-51992158.5,0,-43903440.35,0,-42084506.59,0,-296986.85,0,-25268738.32,0,-42316101.03,0,-18277665.66,0,-13276352.69,0,12570266.95,0,-39608287.67,0,-1380420.38,0,85486510.39,0,-27495911.17,0,-50300707.17,0,-8920592.97,0,-17443437.48,0,2830310.91,0,-36232719.73,0,-8619723.74,0,-35620300.53,0,-15978356.08,0,-14698585.92,0,-7777815.7,0,-18013550.93,0,-11340092.56,0,5896529.16,0,5133367.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
递延所得税负债增加,-1071371.96,0,5429323.06,0,-226505.09,0,11626601.87,0,-112848.8,0,8311260.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13784.08,0,-13784.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
存货的减少,-45129073.79,0,-367651494.3,0,-253660316.5,0,-182062211.9,0,-78863452.41,0,-427559806.5,0,-331146646.7,0,-221041827.1,0,-57060285.89,0,-141708301.5,0,-19104622.14,0,711261,0,21836471.84,0,-24089466.46,0,-15316338.11,0,-31547262.73,0,-24146060.2,0,-185336989.7,0,-65824329.46,0,64609115.19,0,51787914.08,0,235379630.9,0,-65226289.94,0,43272826.2,0,-155766499.6,0,8293695.51,0,61830068.14,0,-87096042.78,0,-2970068.07,0,16996136.2,-30632404.36,-250233268.6,-222009966.2,-38633389.59,-14007506.41,-28525236.36,-5114397.97,-62002368.22,-29212071.45,-18552829.58,-21125436.97,7493419.68,629614.4,-27778540.67,-4553684.84,142366373,111631886.1,-199948911.2,-62293692.13,-16977821.1,22647209.38,-89545749.09,-68947786.86,20507986.33,-48347580.07,0
经营性应收项目的减少,-6823817.69,0,223861551.2,0,187333543.4,0,-204229608.9,0,-12751749.74,0,76701696.04,0,38988689.93,0,-91621578.53,0,-16044119.97,0,-5005391.78,0,17157215.48,0,23115542.52,0,18273489.36,0,47450787.68,0,68991054.81,0,60932741.7,0,-25296229.45,0,166111563,0,316608186.1,0,-49280345.82,0,88480586.83,0,84731940.46,0,105698185.6,0,-97184804.68,0,-344265109.2,0,-239199594.2,0,-122695015,0,-25158829.79,0,-100506150.5,0,-162496338.7,54504057.95,53072085.15,-164930451.6,9259173.2,-87052684.05,-12540464.1,2754805.08,39509387.23,-27749419.53,-14165186.71,-16769634.05,152210031,72218540.57,5434071.57,-22410210.37,87220358.22,-103751803.8,-159657990.3,86584594.82,-74234638.26,-147131962.1,-8270518.29,-6155124.51,-35913039.94,13957655.78,0
经营性应付项目的增加,-49332710.54,0,204782844.6,0,-230655386,0,387760063.2,0,267623674.6,0,168913263.6,0,18684641.85,0,449326837.8,0,-30139774.9,0,228287641.2,0,-38579101.19,0,103930143.4,0,-75991361,0,90997509.8,0,-21554369.04,0,-174711159.5,0,-238601676.1,0,-279603009.5,0,-434621021.7,0,194030731.1,0,-123586013,0,-545011287.2,0,-237133855.6,0,346896255.2,0,707774413.6,0,-49027603.17,0,-148321836.4,0,488757108.9,0,195758433,0,143925461.3,-134441015.6,43920034.11,291566306,10586306.57,-30698277.38,-83740377.87,-16993380.59,5073564.76,-146698397,-82134934.17,22176599.92,72704843.47,32451546.9,162488746.4,21083469.18,-243256719,-117544640,213456579.6,-114601037,-21367168.72,51819540.64,-49211106.53,-83565738.54,13603370.9,7330149.2,0
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
其他,1152681.45,0,952711.48,0,1209364.38,0,806242.92,0,-1359421.46,0,-35367.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210603.3,0,0,0,0,0,0,0,0,0,6131547.81,0,-29431320.22,0,462475.22,0
经营活动产生现金流量净额,278092698.6,0,845323777.5,0,-202034717.8,0,867736037.8,0,504349294.1,0,431092605.1,0,-11920977.19,0,611431360.3,0,107082310.4,0,381909847.8,0,87909567.77,0,234037092.8,0,35573805.97,0,-105887184.1,0,-94953543.78,0,-440726117.6,0,-271886747.2,0,62583789.25,0,53946912.86,0,472420754.1,0,147842760.3,0,-37362145.95,0,-95314663.17,0,613866424.6,0,313571275.3,0,25397583.38,0,-75214867.18,0,594915747.6,0,164455528.5,0,137027688.6,-8635514.56,-74079756.78,-28723040.3,86984270.56,-51187428.23,-71366837.07,17128650.87,149570827.1,-73521269.91,-50683448.61,13033586.22,170429381.5,48072287.61,132933490.9,42293067.46,131026508.1,-9480502.79,113873005.4,84025246,139930476.2,91898120.42,151211790.8,-36408387.38,45265782.44,-15376660.38,0
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0,4162013.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现金的期末余额,1438303588,0,1325334617,0,941046964.1,0,1242610517,0,1504024020,0,1025192572,0,947506341,0,1028930703,0,574054572.3,0,504285967.2,0,444712762.6,0,363650160.4,0,129703892,0,98995908.56,0,110921802,0,239512630.5,0,421892742.1,0,232876771,0,457125347.8,0,511609440.5,0,292281378.3,316638121.2,306494907.4,179331423.6,299595842.9,641717636.3,595889658,602686340.9,334731194.3,363212239.5,362878484.6,535908661.2,424402296.7,794522247.5,722388635.5,402671340.8,296645343,652667559.3,477665088.9,310595551.8,242690756,290661494.8,378111382.2,305130533.9,265148311.9,433262023.9,349450344.9,245489691,255345180.4,288987237.8,347509743.7,254291524.4,312961006.2,272284498.1,325841814.6,358348754.4,428199026.1,252186440.8,240289013.5,224155612.2,155945440.2,174111105.6,130797680.7,128309819.5,0
现金的期初余额,1325334617,0,1242610517,0,1242610517,0,1025192572,0,1025192572,0,1028930703,0,1028930703,0,504285967.2,0,504285967.2,0,363650160.4,0,363650160.4,0,98995908.56,0,98995908.56,0,239512630.5,0,239512630.5,0,232876771,0,232876771,0,511609440.5,0,511609440.5,0,306494907.4,0,306494907.4,306494907.4,595889658,595889658,595889658,610222198.6,362878484.6,362878484.6,362878484.6,362878484.6,722388635.5,722388635.5,722388635.5,722388635.5,477665088.9,477665088.9,477665088.9,477665088.9,378111382.2,378111382.2,378111382.2,378111382.2,349450344.9,349450344.9,349450344.9,349450344.9,347509743.7,347509743.7,347509743.7,347509743.7,325841814.6,326828698.9,334195097.2,325841814.6,428199026.1,443880168.1,240289013.5,240289013.5,155945440.2,155945440.2,136399926.1,256399926.1,136766406.5,139951738.6,0
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
现金及现金等价物的净增加额,112968971.1,0,82724099.98,0,-301563552.6,0,217417944.3,0,478831447.2,0,-3738130.81,0,-81424362.24,0,524644736,0,69768605.07,0,140635806.9,0,81062602.27,0,264654251.8,0,30707983.39,0,-140516722,0,-128590828.5,0,6635859.49,0,189015971,0,-278732669.5,0,-54484092.68,0,205114533.1,0,-14213529.13,10143213.74,-289394750.6,-416558234.4,-296293815,31495437.65,233011173.4,239807856.3,-28147290.32,333754.92,-359510150.9,-186479974.3,-297986338.8,72133611.95,244723546.6,-74993748.07,-181019746,175002470.4,99553706.74,-67515830.35,-135420626.1,-87449887.34,28661037.31,-44319810.99,-84302032.94,83811679.01,1940601.21,-102020052.6,-92164563.23,-58522505.84,21667929.01,-72537174.5,-21234090.97,-53557316.5,-102357211.5,-85531413.68,187910012.6,11897427.28,84343573.29,68210172.03,19545514.06,-82288820.59,-5968725.85,-11641919.16,0
